TimeUS,u_x,u_y,u_z
386644213,0.000008,-0.008830,0.000074
386664214,-0.000060,-0.008834,0.000076
386684206,-0.000103,-0.008866,0.000051
386704199,-0.000141,-0.008842,0.000038
386724194,-0.000202,-0.008829,0.000049
386744220,-0.000259,-0.008821,0.000055
386764231,-0.000361,-0.008818,0.000099
386784216,-0.000430,-0.008835,0.000109
386784229,-0.000430,-0.008835,0.000109
386804215,-0.000483,-0.008880,0.000080
386824250,-0.000483,-0.008880,0.000080
386844327,-0.000549,-0.008844,0.000090
386864221,-0.000624,-0.008867,0.000013
386884229,-0.000677,-0.008820,0.000025
386904219,-0.000744,-0.008875,0.000006
386924221,-0.000784,-0.008966,-0.000064
386944211,-0.000854,-0.008947,-0.000049
386964435,-0.000963,-0.009013,-0.000009
386984222,-0.001033,-0.009020,0.000005
386984240,-0.001033,-0.009020,0.000005
387004227,-0.001122,-0.009104,0.000023
387024228,-0.001122,-0.009104,0.000023
387044305,-0.001208,-0.009125,-0.000003
387064213,-0.001262,-0.009068,0.000027
387084223,-0.001286,-0.009066,-0.000005
387104206,-0.001329,-0.009063,-0.000013
387124211,-0.001327,-0.009007,-0.000047
387144208,-0.001339,-0.008978,-0.000068
387164209,-0.001423,-0.008944,0.000009
387184228,-0.001474,-0.008946,0.000014
387184247,-0.001474,-0.008946,0.000014
387204201,-0.001525,-0.008955,0.000023
387224216,-0.001552,-0.008980,-0.000009
387244209,-0.001596,-0.009016,-0.000029
387264206,-0.001639,-0.009064,-0.000045
387284225,-0.001684,-0.009016,-0.000013
387304201,-0.001770,-0.008973,0.000061
387324543,-0.001850,-0.008960,0.000104
387344210,-0.001862,-0.009006,0.000038
387364211,-0.001894,-0.009052,-0.000008
387384208,-0.001944,-0.009075,-0.000022
387384220,-0.001944,-0.009075,-0.000022
387404195,-0.002046,-0.009099,0.000038
387424220,-0.002134,-0.009117,0.000059
387444212,-0.002212,-0.009131,0.000074
387464242,-0.002220,-0.009117,0.000022
387484209,-0.002304,-0.009153,0.000038
387504214,-0.002304,-0.009153,0.000038
387524223,-0.002484,-0.009123,0.000107
387545012,-0.002489,-0.009135,0.000026
387565488,-0.002515,-0.009037,0.000022
387584221,-0.002552,-0.008962,0.000017
387584240,-0.002552,-0.008962,0.000017
387604213,-0.002593,-0.008839,0.000055
387624247,-0.002593,-0.008839,0.000055
387644262,-0.002627,-0.008734,0.000065
387664215,-0.002583,-0.008439,0.000027
387684207,-0.002567,-0.008338,-0.000006
387704198,-0.002563,-0.008253,-0.000044
387724225,-0.002601,-0.008198,-0.000043
387744221,-0.002658,-0.008168,-0.000035
387764209,-0.002709,-0.008154,-0.000037
387784210,-0.002715,-0.008107,-0.000061
387784224,-0.002715,-0.008107,-0.000061
387804212,-0.002746,-0.008067,-0.000059
387824226,-0.002754,-0.008062,-0.000113
387844204,-0.002832,-0.008056,-0.000080
387864213,-0.002931,-0.008049,-0.000025
387884344,-0.002931,-0.008049,-0.000025
387904208,-0.003039,-0.008034,0.000010
387924200,-0.003058,-0.008043,-0.000020
387944223,-0.003093,-0.008062,-0.000050
387964204,-0.003164,-0.008057,-0.000011
387984227,-0.003164,-0.008057,-0.000011
387984245,-0.003164,-0.008057,-0.000011
388004235,-0.003260,-0.008109,-0.000060
388024228,-0.003299,-0.008077,-0.000045
388044212,-0.003340,-0.008047,-0.000036
388064251,-0.003379,-0.008019,-0.000030
388084231,-0.003449,-0.007987,0.000024
388104215,-0.003577,-0.007958,0.000130
388124229,-0.003668,-0.007892,0.000227
388144231,-0.003739,-0.007854,0.000274
388164212,-0.003751,-0.007853,0.000225
388184222,-0.003643,-0.007865,0.000039
388184239,-0.003643,-0.007865,0.000039
388204224,-0.003432,-0.007965,-0.000336
388224227,-0.002982,-0.008217,-0.001089
388244252,-0.003170,-0.008123,-0.000894
388264214,-0.003372,-0.008055,-0.000690
388284211,-0.003544,-0.007912,-0.000460
388304222,-0.003664,-0.007819,-0.000324
388324218,-0.003760,-0.007771,-0.000257
388344508,-0.003843,-0.007658,-0.000138
388364175,-0.003843,-0.007658,-0.000138
388384209,-0.004019,-0.007542,0.000009
388384224,-0.004019,-0.007542,0.000009
388404213,-0.004113,-0.007522,0.000070
388424201,-0.004194,-0.007521,0.000093
388444209,-0.004194,-0.007521,0.000093
388464203,-0.004422,-0.007524,0.000191
388484204,-0.004494,-0.007558,0.000164
388504267,-0.004562,-0.007582,0.000137
388524222,-0.004647,-0.007517,0.000209
388544213,-0.004695,-0.007522,0.000186
388564213,-0.004783,-0.007493,0.000224
388584214,-0.004874,-0.007487,0.000248
388584226,-0.004874,-0.007487,0.000248
388604192,-0.004905,-0.007444,0.000244
388624201,-0.004918,-0.007442,0.000192
388644200,-0.004943,-0.007440,0.000142
388664440,-0.004975,-0.007428,0.000109
388684206,-0.005217,-0.007283,0.000402
388704205,-0.005399,-0.007178,0.000603
388724209,-0.005430,-0.007212,0.000543
388744219,-0.005414,-0.007110,0.000574
388764273,-0.005414,-0.007110,0.000574
388784223,-0.005361,-0.007182,0.000311
388784242,-0.005361,-0.007182,0.000311
388804279,-0.005363,-0.007106,0.000311
388824224,-0.005331,-0.007100,0.000225
388844257,-0.005317,-0.007088,0.000138
388864244,-0.005317,-0.007088,0.000138
388884221,-0.005404,-0.007036,0.000145
388904218,-0.005462,-0.007055,0.000093
388924206,-0.005454,-0.007008,0.000052
388944204,-0.005488,-0.006944,0.000077
388964212,-0.005514,-0.006933,0.000050
388984214,-0.005561,-0.006899,0.000061
388984247,-0.005561,-0.006899,0.000061
389004245,-0.005601,-0.006879,0.000041
389024224,-0.005559,-0.006878,-0.000071
389044272,-0.005585,-0.006821,-0.000058
389064223,-0.005639,-0.006779,-0.000023
389084207,-0.005652,-0.006796,-0.000098
389104203,-0.005672,-0.006719,-0.000080
389124204,-0.005680,-0.006668,-0.000086
389144233,-0.005705,-0.006650,-0.000113
389164260,-0.005705,-0.006650,-0.000113
389184200,-0.005835,-0.006599,-0.000080
389184212,-0.005835,-0.006599,-0.000080
389204207,-0.005920,-0.006554,-0.000032
389224228,-0.006011,-0.006530,-0.000002
389244205,-0.006092,-0.006517,0.000018
389264205,-0.006112,-0.006449,0.000035
389284234,-0.006137,-0.006389,0.000047
389304204,-0.006152,-0.006377,0.000012
389324202,-0.006225,-0.006339,0.000045
389344211,-0.006288,-0.006301,0.000067
389364225,-0.006338,-0.006274,0.000073
389384214,-0.006388,-0.006255,0.000071
389384229,-0.006388,-0.006255,0.000071
389404211,-0.006434,-0.006228,0.000072
389424230,-0.006434,-0.006228,0.000072
389444227,-0.006526,-0.006174,0.000073
389464213,-0.006573,-0.006147,0.000074
389484226,-0.006690,-0.006180,0.000012
389504210,-0.006812,-0.006144,0.000044
389524215,-0.006817,-0.006097,0.000029
389544242,-0.006834,-0.006032,0.000067
389564234,-0.006834,-0.006032,0.000067
389584213,-0.006810,-0.005875,0.000099
389584231,-0.006810,-0.005875,0.000099
389604204,-0.006840,-0.005812,0.000125
389624220,-0.006891,-0.005724,0.000188
389644199,-0.006857,-0.005670,0.000155
389664871,-0.006839,-0.005632,0.000124
389684203,-0.006852,-0.005573,0.000135
389704196,-0.006904,-0.005487,0.000207
389724197,-0.006931,-0.005462,0.000179
389744164,-0.006931,-0.005462,0.000179
389764205,-0.007052,-0.005388,0.000202
389784198,-0.007024,-0.005365,0.000142
389784211,-0.007024,-0.005365,0.000142
389804235,-0.007015,-0.005335,0.000101
389824244,-0.007017,-0.005270,0.000108
389844207,-0.007086,-0.005166,0.000201
389864210,-0.007066,-0.005093,0.000198
389884210,-0.007098,-0.004946,0.000320
389904225,-0.007104,-0.004918,0.000314
389924233,-0.007008,-0.005213,-0.000199
389944224,-0.007030,-0.005239,-0.000313
389964257,-0.007161,-0.005048,-0.000048
389984206,-0.007025,-0.005236,-0.000540
389984220,-0.007025,-0.005236,-0.000540
390004249,-0.007138,-0.005124,-0.000358
390024215,-0.007266,-0.004982,-0.000150
390044462,-0.007284,-0.004904,-0.000079
390064215,-0.007309,-0.004850,-0.000026
390084204,-0.007300,-0.004782,0.000003
390104395,-0.007319,-0.004714,0.000031
390124213,-0.007339,-0.004674,0.000032
390144218,-0.007373,-0.004649,0.000019
390164238,-0.007450,-0.004585,0.000070
390184211,-0.007470,-0.004511,0.000116
390184227,-0.007470,-0.004511,0.000116
390204204,-0.007499,-0.004443,0.000157
390224218,-0.007537,-0.004395,0.000174
390244208,-0.007595,-0.004373,0.000150
390264222,-0.007613,-0.004280,0.000203
390284205,-0.007619,-0.004245,0.000177
390304193,-0.007648,-0.004194,0.000188
390324219,-0.007701,-0.004159,0.000185
390344240,-0.007750,-0.004158,0.000121
390364253,-0.007828,-0.004093,0.000170
390384219,-0.007890,-0.004032,0.000204
390384238,-0.007890,-0.004032,0.000204
390404194,-0.007916,-0.003937,0.000249
390424198,-0.007950,-0.003902,0.000213
390444261,-0.007950,-0.003902,0.000213
390464223,-0.008014,-0.003808,0.000205
390484212,-0.008062,-0.003768,0.000210
390504226,-0.008164,-0.003643,0.000309
390524214,-0.008164,-0.003643,0.000309
390545018,-0.008331,-0.003522,0.000403
390564437,-0.008319,-0.003420,0.000478
390584267,-0.008360,-0.003320,0.000566
390584283,-0.008360,-0.003320,0.000566
390604210,-0.008371,-0.003329,0.000506
390624219,-0.008334,-0.003296,0.000483
390644315,-0.008371,-0.003249,0.000492
390664223,-0.008408,-0.003202,0.000500
390684208,-0.008444,-0.003155,0.000508
390704205,-0.008481,-0.003107,0.000517
390724210,-0.008518,-0.003060,0.000525
390744201,-0.008555,-0.003013,0.000534
390764246,-0.008389,-0.003308,0.000080
390784224,-0.008421,-0.003268,0.000077
390784245,-0.008421,-0.003268,0.000077
390804202,-0.008382,-0.003285,-0.000023
390824215,-0.008267,-0.003296,-0.000106
390844209,-0.008248,-0.003227,-0.000087
390864199,-0.008288,-0.003191,-0.000080
390884197,-0.008312,-0.003128,-0.000052
390904183,-0.008342,-0.003089,-0.000061
390924196,-0.008405,-0.003035,-0.000027
390944200,-0.008448,-0.003052,-0.000099
390964229,-0.008515,-0.002990,-0.000073
390984199,-0.008584,-0.002901,0.000011
390984214,-0.008584,-0.002901,0.000011
391004201,-0.008656,-0.002838,0.000022
391024217,-0.008657,-0.002851,-0.000057
391044259,-0.008657,-0.002851,-0.000057
391064247,-0.008698,-0.002760,-0.000082
391084224,-0.008644,-0.002697,-0.000067
391104230,-0.008622,-0.002642,-0.000059
391124225,-0.008633,-0.002637,-0.000107
391144299,-0.008633,-0.002637,-0.000107
391164228,-0.008644,-0.002547,-0.000045
391184220,-0.008588,-0.002516,-0.000077
391184241,-0.008588,-0.002516,-0.000077
391204220,-0.008578,-0.002331,0.000051
391224231,-0.008585,-0.002310,0.000005
391244341,-0.008585,-0.002310,0.000005
391264246,-0.008585,-0.002174,0.000057
391284247,-0.008569,-0.002082,0.000120
391304203,-0.008587,-0.001980,0.000045
391324221,-0.008566,-0.001567,0.000475
391344224,-0.008575,-0.001453,0.000610
391364222,-0.008565,-0.001564,0.000411
391384232,-0.008573,-0.001637,0.000257
391384253,-0.008573,-0.001637,0.000257
391404222,-0.008610,-0.001633,0.000216
391424243,-0.008561,-0.001618,0.000189
391444216,-0.008639,-0.001610,0.000133
391464205,-0.008649,-0.001609,0.000072
391484216,-0.008672,-0.001731,-0.000160
391504217,-0.008695,-0.001686,-0.000167
391524207,-0.008737,-0.001610,-0.000127
391544213,-0.008794,-0.001610,-0.000213
391564239,-0.008779,-0.001482,-0.000109
391584204,-0.008772,-0.001398,-0.000071
391584219,-0.008772,-0.001398,-0.000071
391604186,-0.008711,-0.001334,-0.000061
391624196,-0.008687,-0.001330,-0.000115
391644206,-0.008667,-0.001229,-0.000065
391664313,-0.008657,-0.001082,0.000067
391684953,-0.008653,-0.000964,0.000157
391704219,-0.008680,-0.000997,0.000015
391724208,-0.008739,-0.000941,-0.000029
391744295,-0.008739,-0.000941,-0.000029
391764230,-0.008782,-0.000886,-0.000059
391784233,-0.008781,-0.000895,-0.000265
391784304,-0.008781,-0.000895,-0.000265
391804214,-0.008796,-0.000848,-0.000272
391824212,-0.008819,-0.000768,-0.000252
391844220,-0.008870,-0.000672,-0.000207
391864218,-0.008838,-0.000630,-0.000225
391884212,-0.008817,-0.000556,-0.000166
391904207,-0.008906,-0.000679,-0.000459
391924254,-0.009030,-0.000627,-0.000515
391944236,-0.009027,-0.000495,-0.000411
391964284,-0.009124,-0.000400,-0.000361
391984210,-0.009197,-0.000268,-0.000286
391984229,-0.009197,-0.000268,-0.000286
392004200,-0.009265,-0.000080,-0.000113
392024220,-0.009287,-0.000025,-0.000115
392044215,-0.009246,0.000146,0.000049
392064455,-0.009172,0.000237,0.000124
392084204,-0.009136,0.000266,0.000125
392104206,-0.009107,0.000361,0.000192
392124196,-0.009099,0.000425,0.000213
392144350,-0.009125,0.000462,0.000189
392164224,-0.009084,0.000473,0.000154
392184196,-0.009038,0.000526,0.000157
392184207,-0.009038,0.000526,0.000157
392204204,-0.009024,0.000554,0.000104
392224214,-0.009032,0.000584,0.000070
392244222,-0.009052,0.000608,0.000025
392264209,-0.009059,0.000694,0.000075
392284201,-0.009004,0.000743,0.000091
392304242,-0.009004,0.000743,0.000091
392324196,-0.008965,0.000835,0.000083
392344288,-0.008964,0.000882,0.000069
392364224,-0.008968,0.000911,0.000039
392384205,-0.008921,0.000919,-0.000013
392384220,-0.008921,0.000919,-0.000013
392404208,-0.008889,0.000954,-0.000041
392424245,-0.008870,0.001058,0.000021
392444226,-0.008884,0.001082,-0.000043
392464244,-0.008838,0.001115,-0.000064
392484201,-0.008856,0.001180,-0.000064
392504234,-0.008880,0.001266,-0.000041
392524236,-0.008927,0.001337,-0.000060
392544273,-0.008893,0.001338,-0.000130
392564268,-0.008853,0.001385,-0.000127
392584212,-0.008853,0.001385,-0.000127
392584260,-0.008853,0.001385,-0.000127
392604227,-0.008837,0.001538,-0.000076
392624209,-0.008867,0.001548,-0.000157
392644323,-0.008867,0.001548,-0.000157
392664207,-0.008848,0.001604,-0.000250
392684211,-0.008806,0.001678,-0.000207
392704204,-0.008796,0.001747,-0.000185
392724197,-0.008791,0.001826,-0.000178
392744277,-0.008791,0.001826,-0.000178
392764211,-0.008802,0.001940,-0.000214
392784237,-0.008802,0.001940,-0.000214
392784267,-0.008802,0.001940,-0.000214
392804209,-0.008743,0.002013,-0.000255
392824200,-0.008709,0.002097,-0.000198
392844221,-0.008709,0.002097,-0.000198
392864237,-0.008685,0.002224,-0.000185
392884252,-0.008612,0.002234,-0.000206
392904201,-0.008510,0.002234,-0.000214
392924191,-0.008430,0.002272,-0.000187
392944225,-0.008372,0.002315,-0.000170
392964241,-0.008372,0.002315,-0.000170
392984210,-0.008322,0.002389,-0.000170
392984222,-0.008322,0.002389,-0.000170
393004917,-0.008258,0.002410,-0.000168
393024221,-0.008182,0.002494,-0.000088
393044398,-0.008179,0.002524,-0.000106
393064290,-0.008179,0.002524,-0.000106
393084229,-0.008023,0.002568,-0.000077
393104208,-0.008007,0.002607,-0.000082
393124228,-0.007951,0.002606,-0.000112
393144247,-0.007900,0.002624,-0.000104
393164218,-0.007854,0.002695,-0.000041
393184213,-0.007858,0.002765,-0.000015
393184230,-0.007858,0.002765,-0.000015
393204213,-0.007888,0.002795,-0.000046
393224220,-0.007872,0.002757,-0.000120
393244292,-0.007872,0.002757,-0.000120
393264232,-0.007837,0.002827,-0.000064
393284214,-0.007828,0.002940,-0.000019
393304213,-0.007828,0.002940,-0.000019
393324194,-0.007806,0.002988,-0.000038
393344208,-0.007807,0.003004,-0.000064
393364210,-0.007828,0.003027,-0.000091
393384206,-0.007775,0.003041,-0.000081
393384222,-0.007775,0.003041,-0.000081
393404195,-0.007734,0.003075,-0.000056
393424203,-0.007728,0.003097,-0.000063
393444274,-0.007744,0.003143,-0.000065
393464200,-0.007754,0.003192,-0.000074
393484207,-0.007775,0.003253,-0.000071
393504198,-0.007763,0.003269,-0.000096
393524201,-0.007757,0.003314,-0.000088
393544228,-0.007770,0.003360,-0.000096
393564226,-0.007774,0.003405,-0.000102
393584167,-0.007774,0.003405,-0.000102
393584187,-0.007774,0.003405,-0.000102
393604442,-0.007727,0.003490,-0.000067
393624244,-0.007715,0.003491,-0.000110
393644377,-0.007715,0.003491,-0.000110
393664247,-0.007717,0.003529,-0.000133
393684416,-0.007708,0.003677,-0.000085
393704206,-0.007732,0.003762,-0.000076
393724217,-0.007754,0.003860,-0.000056
393744262,-0.007719,0.003874,-0.000072
393764229,-0.007762,0.003976,-0.000069
393784211,-0.007761,0.004012,-0.000104
393784228,-0.007761,0.004012,-0.000104
393804213,-0.007763,0.004032,-0.000140
393824497,-0.007711,0.004152,-0.000021
393844246,-0.007714,0.004224,-0.000029
393864214,-0.007700,0.004227,-0.000081
393884200,-0.007640,0.004310,-0.000013
393904203,-0.007610,0.004374,0.000014
393924210,-0.007549,0.004425,0.000036
393944227,-0.007507,0.004496,0.000086
393964201,-0.007487,0.004564,0.000094
393984190,-0.007500,0.004588,0.000031
393984200,-0.007500,0.004588,0.000031
394004493,-0.007474,0.004683,0.000070
394024240,-0.007442,0.004690,0.000039
394044196,-0.007419,0.004714,0.000004
394064206,-0.007385,0.004782,0.000034
394084196,-0.007284,0.004837,0.000111
394104228,-0.007210,0.004891,0.000164
394124191,-0.007261,0.004849,-0.000000
394144222,-0.007288,0.004835,-0.000112
394164207,-0.007263,0.004896,-0.000104
394184229,-0.007179,0.004861,-0.000144
394184249,-0.007179,0.004861,-0.000144
394204217,-0.007176,0.004854,-0.000216
394224227,-0.007128,0.004936,-0.000160
394244283,-0.007105,0.005006,-0.000156
394264209,-0.007090,0.004999,-0.000227
394284209,-0.007024,0.005038,-0.000179
394304225,-0.006973,0.005121,-0.000114
394324223,-0.006983,0.005162,-0.000179
394344221,-0.006965,0.005212,-0.000166
394364214,-0.006965,0.005212,-0.000166
394384286,-0.006912,0.005306,-0.000153
394384303,-0.006912,0.005306,-0.000153
394404213,-0.006863,0.005364,-0.000117
394424219,-0.006844,0.005417,-0.000131
394444291,-0.006807,0.005399,-0.000184
394464203,-0.006737,0.005542,-0.000059
394484200,-0.006685,0.005591,-0.000037
394504382,-0.006677,0.005621,-0.000078
394524205,-0.006648,0.005689,-0.000054
394544245,-0.006652,0.005748,-0.000083
394564272,-0.006652,0.005748,-0.000083
394584204,-0.006521,0.005742,-0.000101
394584221,-0.006521,0.005742,-0.000101
394604435,-0.006443,0.005743,-0.000079
394624210,-0.006388,0.005767,-0.000068
394644252,-0.006388,0.005767,-0.000068
394664206,-0.006326,0.005849,-0.000069
394684200,-0.006299,0.005912,-0.000059
394704210,-0.006257,0.005992,-0.000025
394724291,-0.006281,0.006056,-0.000071
394744257,-0.006302,0.006126,-0.000110
394764208,-0.006301,0.006185,-0.000138
394784236,-0.006276,0.006259,-0.000119
394784269,-0.006276,0.006259,-0.000119
394804319,-0.006256,0.006239,-0.000177
394824479,-0.006168,0.006194,-0.000174
394844236,-0.006071,0.006203,-0.000122
394864222,-0.006037,0.006196,-0.000170
394884237,-0.005991,0.006204,-0.000198
394904186,-0.005979,0.006242,-0.000241
394924221,-0.005986,0.006288,-0.000287
394944234,-0.005954,0.006361,-0.000276
394964218,-0.005943,0.006449,-0.000277
394984317,-0.005900,0.006556,-0.000241
394984335,-0.005900,0.006556,-0.000241
395004219,-0.005831,0.006684,-0.000144
395024221,-0.005750,0.006737,-0.000087
395044249,-0.005746,0.006759,-0.000156
395064220,-0.005720,0.006706,-0.000250
395084323,-0.005629,0.006727,-0.000203
395104211,-0.005527,0.006789,-0.000116
395124219,-0.005494,0.006822,-0.000148
395144238,-0.005487,0.006869,-0.000201
395164162,-0.005487,0.006869,-0.000201
395184210,-0.005316,0.006937,-0.000114
395184227,-0.005316,0.006937,-0.000114
