TimeUS,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
152964170,0.181113,1.456923,2.025575,0.454479,-0.036570,0.004859,0.023268,-0.123615,0.013565
153164171,0.268806,1.446432,2.024713,0.448323,-0.063560,0.001075,0.011255,-0.126267,0.006142
153364170,0.357561,1.430323,2.024407,0.445844,-0.090768,0.000847,0.005064,-0.128015,0.004829
153564214,0.447413,1.409837,2.023384,0.444531,-0.115107,-0.001793,0.001798,-0.126188,0.000951
153764195,0.530184,1.387190,2.024647,0.427968,-0.131907,0.003201,-0.016260,-0.116860,0.006350
153964185,0.609009,1.357860,2.023233,0.407294,-0.158874,-0.003472,-0.034631,-0.122035,-0.003479
154164163,0.688100,1.322183,2.022781,0.393878,-0.187017,-0.003852,-0.042902,-0.125811,-0.003518
154364831,0.762682,1.283099,2.021643,0.372376,-0.207661,-0.005183,-0.057337,-0.119870,-0.004041
154564409,0.832069,1.243842,2.021667,0.352088,-0.219925,-0.003426,-0.065634,-0.108112,-0.001715
154764386,0.903187,1.196991,2.022676,0.343064,-0.242943,0.000973,-0.061935,-0.109351,0.003324
154964802,0.972528,1.143958,2.025900,0.335972,-0.271150,0.010124,-0.056012,-0.116342,0.012630
155164168,1.037690,1.085499,2.027162,0.321662,-0.299065,0.009642,-0.060175,-0.120627,0.009318
155364182,1.099848,1.025444,2.029463,0.306591,-0.317356,0.011220,-0.063667,-0.114514,0.008437
155564194,1.161094,0.958844,2.030455,0.296578,-0.341209,0.009367,-0.061034,-0.114647,0.004928
155764183,1.214945,0.892840,2.030924,0.272678,-0.351716,0.006519,-0.073519,-0.101403,0.001085
155964167,1.264264,0.822526,2.032360,0.248269,-0.366878,0.007673,-0.083429,-0.096359,0.002516
156164428,1.310310,0.748919,2.033565,0.222404,-0.376621,0.006616,-0.093738,-0.084883,0.000528
156364191,1.350435,0.670897,2.032467,0.197408,-0.395908,0.001002,-0.100130,-0.086889,-0.004894
156564196,1.390784,0.589986,2.035697,0.184956,-0.412331,0.008636,-0.092312,-0.085187,0.004275
156764340,1.420846,0.510220,2.034221,0.151954,-0.416563,0.000381,-0.108139,-0.071117,-0.005460
156964180,1.447062,0.428689,2.034590,0.124119,-0.421371,0.000256,-0.114832,-0.061291,-0.004509
157164178,1.469318,0.343414,2.035894,0.099118,-0.431751,0.001913,-0.117885,-0.058403,-0.002561
157364183,1.486201,0.255859,2.035343,0.073543,-0.443400,-0.001557,-0.120308,-0.058271,-0.006103
157564220,1.499568,0.166406,2.037240,0.051869,-0.450877,0.003746,-0.117849,-0.052348,0.000938
157764202,1.506843,0.080547,2.037427,0.026886,-0.446392,0.003464,-0.118899,-0.036229,0.001253
157964185,1.508734,-0.009614,2.037091,-0.000022,-0.455753,0.000925,-0.122318,-0.039676,-0.001679
158164163,1.504117,-0.099106,2.035663,-0.030258,-0.453496,-0.003329,-0.128050,-0.027818,-0.005544
158364210,1.493551,-0.185995,2.034602,-0.061988,-0.445066,-0.006334,-0.135064,-0.011762,-0.008338
158564184,1.479557,-0.274739,2.036814,-0.085583,-0.446020,0.002396,-0.131133,-0.010224,0.003020
158764199,1.457914,-0.360563,2.034427,-0.117557,-0.438545,-0.005777,-0.137636,-0.000292,-0.006882
158964198,1.433015,-0.449667,2.035399,-0.141313,-0.441015,-0.001423,-0.133655,-0.003247,-0.001127
159164192,1.403295,-0.534079,2.034753,-0.164175,-0.429338,-0.002451,-0.129181,0.011019,-0.001888
159364186,1.369908,-0.613660,2.033540,-0.183387,-0.410020,-0.003951,-0.121366,0.029557,-0.002513
159564198,1.331916,-0.695951,2.033340,-0.203443,-0.402139,-0.003459,-0.116552,0.032506,-0.002023
159764194,1.290280,-0.772046,2.031298,-0.223851,-0.386427,-0.008053,-0.114070,0.041700,-0.006883
159964215,1.248829,-0.840664,2.030496,-0.229334,-0.353631,-0.006386,-0.094455,0.069156,-0.003302
160164308,1.201172,-0.909614,2.030588,-0.248175,-0.338390,-0.003378,-0.094593,0.070818,0.000411
160364188,1.147112,-0.974031,2.029977,-0.274261,-0.318788,-0.003187,-0.102317,0.076973,0.000491
160564221,1.085784,-1.039543,2.029198,-0.306105,-0.311197,-0.003730,-0.114429,0.068524,-0.000368
160764188,1.025299,-1.099967,2.030093,-0.320940,-0.296979,0.000963,-0.106019,0.068580,0.004884
160964170,0.960787,-1.158730,2.031530,-0.337872,-0.284877,0.003926,-0.101931,0.067135,0.006201
161164165,0.892649,-1.212462,2.031323,-0.353095,-0.265311,0.002149,-0.095610,0.074349,0.003026
161384185,0.816280,-1.264625,2.029279,-0.362883,-0.235154,-0.005025,-0.083207,0.089709,-0.005854
161584183,0.740107,-1.310911,2.028798,-0.384655,-0.220213,-0.003786,-0.088536,0.086463,-0.002866
161784169,0.661264,-1.353379,2.028936,-0.402634,-0.203473,-0.001343,-0.088738,0.085770,0.000652
161984186,0.576787,-1.390058,2.026195,-0.424559,-0.178984,-0.008104,-0.092614,0.093792,-0.006763
162184183,0.494020,-1.422485,2.025703,-0.431842,-0.155335,-0.006381,-0.080479,0.099525,-0.003738
162384180,0.411847,-1.448407,2.027451,-0.431627,-0.126703,0.001983,-0.062841,0.108863,0.006383
162584206,0.324280,-1.470624,2.029318,-0.441944,-0.101894,0.007288,-0.059596,0.112047,0.010886
162784196,0.239686,-1.483485,2.025876,-0.438889,-0.066643,-0.001971,-0.042756,0.124609,0.000484
162984162,0.149769,-1.493194,2.025581,-0.452171,-0.041167,0.001442,-0.048647,0.123399,0.006186
163184183,0.066712,-1.498163,2.026030,-0.436535,-0.014555,0.003273,-0.020165,0.125187,0.007162
163384188,-0.017469,-1.497992,2.026897,-0.429648,0.011749,0.005552,-0.007664,0.126322,0.008505
163584169,-0.105369,-1.492207,2.026069,-0.436485,0.039346,0.001417,-0.013487,0.128667,0.002288
163784209,-0.192218,-1.482039,2.026755,-0.439244,0.064110,0.003660,-0.015011,0.127478,0.004773
163984188,-0.280969,-1.463065,2.023993,-0.441728,0.099076,-0.004779,-0.015087,0.137140,-0.004909
164184168,-0.363376,-1.442212,2.025550,-0.425634,0.119731,0.003710,0.006581,0.128458,0.006812
164384170,-0.447411,-1.416682,2.027705,-0.421692,0.142400,0.008703,0.009394,0.124997,0.010787
164584214,-0.531680,-1.384740,2.028684,-0.418879,0.169189,0.008760,0.010714,0.126372,0.008964
164784193,-0.612175,-1.347255,2.026726,-0.407662,0.197662,-0.000740,0.020823,0.129872,-0.003478
164984161,-0.691131,-1.306214,2.028317,-0.398721,0.220631,0.004753,0.025077,0.126654,0.003997
165184226,-0.761864,-1.264028,2.030400,-0.368627,0.232349,0.008923,0.052448,0.111381,0.007937
165384198,-0.831373,-1.217246,2.031641,-0.349313,0.248640,0.009394,0.061935,0.104480,0.007332
165584180,-0.899964,-1.165600,2.032420,-0.336230,0.268623,0.007150,0.063144,0.103160,0.003176
165784207,-0.966767,-1.109678,2.034313,-0.326045,0.289442,0.009559,0.060140,0.103355,0.005562
165984167,-1.027559,-1.049886,2.035818,-0.306008,0.310293,0.010020,0.068095,0.103993,0.005402
166184193,-1.086474,-0.982078,2.036426,-0.289546,0.340259,0.007801,0.071318,0.113125,0.002477
166384174,-1.139859,-0.914066,2.039099,-0.264703,0.354689,0.010882,0.083404,0.103540,0.005024
166584190,-1.186396,-0.847014,2.041528,-0.234661,0.359982,0.011356,0.097941,0.087744,0.003757
166784183,-1.231385,-0.771420,2.042751,-0.215113,0.382190,0.008882,0.097917,0.092414,0.000215
166984179,-1.273570,-0.688903,2.041790,-0.198488,0.413068,0.000316,0.094861,0.106163,-0.009743
167184370,-1.309771,-0.613328,2.042659,-0.174071,0.406562,0.001029,0.100800,0.075575,-0.006972
167384180,-1.343763,-0.530167,2.042948,-0.157399,0.422421,0.000314,0.096961,0.076214,-0.006218
167584285,-1.373015,-0.446007,2.043326,-0.136683,0.431098,0.000503,0.098725,0.068187,-0.004537
167784253,-1.396337,-0.360503,2.042852,-0.110714,0.438709,-0.002221,0.105556,0.061980,-0.006808
167984167,-1.414953,-0.276501,2.040595,-0.086519,0.437653,-0.007332,0.108254,0.047821,-0.010166
168184168,-1.428025,-0.187428,2.039724,-0.058650,0.448644,-0.006964,0.115268,0.049227,-0.007480
168384186,-1.438105,-0.098903,2.042117,-0.037143,0.448628,0.003054,0.113090,0.038067,0.005286
168584203,-1.441676,-0.007596,2.042251,-0.009797,0.456921,0.002323,0.118382,0.037647,0.003235
168784188,-1.439441,0.079646,2.042781,0.018982,0.451014,0.003115,0.123846,0.023345,0.003525
168984179,-1.430661,0.169434,2.041533,0.050536,0.454477,-0.001233,0.130985,0.022956,-0.001625
169184174,-1.418034,0.258064,2.041709,0.076115,0.447422,-0.000291,0.129835,0.010097,-0.000266
169384185,-1.400459,0.339220,2.041116,0.100970,0.425408,-0.001307,0.128299,-0.015921,-0.000889
169584176,-1.378988,0.423058,2.042012,0.123058,0.419916,0.001552,0.124479,-0.018206,0.002197
169784185,-1.354092,0.506584,2.042771,0.140745,0.414829,0.004219,0.116068,-0.019168,0.005380
169984193,-1.322115,0.586750,2.041099,0.169083,0.405273,-0.002505,0.122206,-0.024618,-0.003329
170184184,-1.285087,0.665954,2.041006,0.195083,0.396409,-0.000957,0.123456,-0.028943,-0.000287
170384179,-1.243863,0.745656,2.041424,0.216440,0.388579,0.001032,0.118508,-0.032664,0.002157
170584175,-1.203644,0.814625,2.042994,0.225242,0.359543,0.004897,0.102673,-0.056863,0.005634
170784185,-1.153397,0.886116,2.043191,0.255079,0.351073,0.003591,0.113032,-0.053146,0.003055
170984164,-1.100314,0.955352,2.045042,0.277360,0.340928,0.006857,0.112833,-0.052430,0.005683
171184220,-1.042678,1.020193,2.047512,0.299382,0.324485,0.011782,0.112056,-0.058511,0.010488
171384190,-0.981930,1.079787,2.048805,0.318180,0.301090,0.009708,0.108251,-0.071181,0.005645
171584180,-0.915296,1.138700,2.049180,0.341474,0.286229,0.005831,0.109526,-0.072585,-0.000012
171784205,-0.847603,1.191693,2.050158,0.355380,0.263290,0.004900,0.101043,-0.081708,-0.001295
171984181,-0.776592,1.239946,2.051221,0.371044,0.239761,0.004731,0.097042,-0.089058,-0.001348
172184155,-0.702672,1.282883,2.050603,0.383985,0.211967,-0.000777,0.089917,-0.100499,-0.007679
172384187,-0.623558,1.322821,2.049834,0.400438,0.190338,-0.001924,0.087197,-0.101474,-0.006095
172584190,-0.544029,1.356234,2.043050,0.410846,0.162187,-0.021816,0.079166,-0.110332,-0.026983
172784195,-0.463985,1.386404,2.042922,0.415822,0.140625,-0.011958,0.067135,-0.109290,-0.009198
172984178,-0.379854,1.414262,2.045558,0.430758,0.123387,-0.001356,0.070547,-0.104816,0.002766
173184218,-0.296429,1.434050,2.043529,0.432051,0.094700,-0.005291,0.056343,-0.112852,-0.001684
173384435,-0.210917,1.448319,2.039063,0.437649,0.064843,-0.015685,0.050391,-0.120989,-0.012936
173584192,-0.120524,1.459487,2.037493,0.450083,0.040630,-0.014940,0.052785,-0.121541,-0.010622
173784186,-0.034608,1.463913,2.033427,0.446858,0.011139,-0.021208,0.038906,-0.128026,-0.016192
173984302,0.057875,1.463257,2.029585,0.460537,-0.015128,-0.021575,0.044938,-0.128526,-0.012481
174184206,0.146609,1.458115,2.029465,0.456532,-0.040439,-0.012088,0.030096,-0.128775,0.000050
174384239,0.235472,1.450049,2.033297,0.452843,-0.058932,0.005343,0.019343,-0.120887,0.018782
174584212,0.324745,1.434528,2.032506,0.450388,-0.086686,0.002502,0.011421,-0.124688,0.011403
174784480,0.410130,1.412546,2.029999,0.438694,-0.117300,-0.003992,-0.003564,-0.130528,0.002173
174984128,0.496951,1.386330,2.028956,0.437364,-0.143951,-0.004159,-0.003278,-0.131192,0.001682
175184227,0.578619,1.357479,2.028471,0.416944,-0.161939,-0.003090,-0.025008,-0.121785,0.002351
175384205,0.661579,1.321848,2.028423,0.411830,-0.188140,-0.000251,-0.025333,-0.123477,0.005545
175584181,0.740754,1.281773,2.029244,0.399324,-0.212260,0.003754,-0.033317,-0.122483,0.009203
175784200,0.814730,1.238784,2.028941,0.377993,-0.231728,0.001725,-0.049205,-0.117282,0.004727
175984207,0.879448,1.196517,2.029747,0.340544,-0.237237,0.003755,-0.078629,-0.098061,0.005928
176184266,0.945768,1.144990,2.027942,0.325165,-0.263013,-0.001958,-0.077534,-0.104894,-0.001091
176384246,1.015972,1.087245,2.028765,0.329472,-0.293588,0.001046,-0.055443,-0.116030,0.002208
176584199,1.082021,1.024012,2.028310,0.321750,-0.323098,-0.000530,-0.051647,-0.123119,-0.000013
176784240,1.143982,0.955805,2.027873,0.306917,-0.350209,-0.001316,-0.056982,-0.125352,-0.000767
176984187,1.201677,0.885884,2.028955,0.289170,-0.369163,0.001915,-0.063312,-0.119610,0.002573
177184264,1.253040,0.818239,2.031441,0.260112,-0.367437,0.007814,-0.081079,-0.091798,0.008154
177384188,1.297060,0.746922,2.028858,0.226205,-0.374302,-0.001983,-0.100051,-0.079220,-0.003752
177584166,1.342098,0.668825,2.029735,0.211050,-0.394488,0.000831,-0.094962,-0.083665,-0.000054
177784245,1.380649,0.589067,2.028586,0.186438,-0.409071,-0.003528,-0.100902,-0.082142,-0.005192
177984261,1.414585,0.512335,2.029038,0.163130,-0.408462,-0.001489,-0.103856,-0.064960,-0.002158
178184205,1.443922,0.431389,2.027920,0.138917,-0.415462,-0.003955,-0.107584,-0.058347,-0.004249
178384328,1.468735,0.347153,2.028945,0.114830,-0.427767,0.000259,-0.110527,-0.059577,0.001040
178584262,1.488767,0.258661,2.028766,0.091037,-0.442057,0.001243,-0.111508,-0.061606,0.002904
178784215,1.502269,0.171561,2.026473,0.061487,-0.447043,-0.005707,-0.119558,-0.053585,-0.005414
178984167,1.511099,0.082792,2.024956,0.033886,-0.454155,-0.008902,-0.124027,-0.050522,-0.008661
179184296,1.514083,-0.003425,2.023228,0.005047,-0.444297,-0.009720,-0.127781,-0.029004,-0.007510
179384252,1.512063,-0.090990,2.023358,-0.021735,-0.444648,-0.004885,-0.129032,-0.023045,-0.000605
179584198,1.505815,-0.181826,2.022995,-0.045943,-0.453376,-0.003972,-0.127508,-0.027507,0.000019
179784300,1.494567,-0.267247,2.022272,-0.069691,-0.441804,-0.003186,-0.125242,-0.009474,0.001271
179984196,1.477739,-0.351716,2.022668,-0.095437,-0.432217,0.000917,-0.125750,0.002986,0.006102
180184187,1.456048,-0.431933,2.021752,-0.120899,-0.414708,-0.001639,-0.126150,0.020940,0.001763
180384187,1.430907,-0.515155,2.023349,-0.142259,-0.414080,0.004021,-0.122305,0.015948,0.007532
180584296,1.401162,-0.596454,2.023960,-0.163403,-0.404035,0.003235,-0.118902,0.023787,0.004148
180784270,1.364054,-0.675372,2.021302,-0.193460,-0.396483,-0.005215,-0.126076,0.026024,-0.005769
180984189,1.321661,-0.754746,2.021091,-0.222298,-0.393443,-0.003499,-0.130237,0.023339,-0.002540
181184175,1.277510,-0.827596,2.021332,-0.239239,-0.371877,-0.001227,-0.120184,0.041516,0.000460
181384174,1.232068,-0.894126,2.021534,-0.248538,-0.342614,0.000519,-0.103384,0.065085,0.002534
181584213,1.178911,-0.958120,2.018558,-0.274128,-0.321544,-0.008193,-0.109373,0.073101,-0.007698
181784189,1.120064,-1.024698,2.018690,-0.300545,-0.317061,-0.003835,-0.114115,0.061869,-0.000949
181984282,1.059245,-1.083881,2.017715,-0.320223,-0.297584,-0.004358,-0.111595,0.068664,-0.001193
182184194,0.992584,-1.142112,2.017570,-0.343551,-0.283896,-0.002539,-0.112615,0.068741,0.001026
182384165,0.921735,-1.196694,2.017677,-0.363892,-0.266318,-0.000348,-0.110055,0.072526,0.003427
182584176,0.849406,-1.248026,2.020787,-0.376604,-0.248691,0.008637,-0.099372,0.076379,0.012122
182784193,0.775544,-1.290283,2.019969,-0.386098,-0.216801,0.003961,-0.087701,0.094217,0.004978
182984166,0.696587,-1.328810,2.018497,-0.405767,-0.190521,-0.002105,-0.091531,0.101704,-0.003003
183184184,0.617849,-1.366214,2.020850,-0.407989,-0.171963,0.005192,-0.073345,0.099515,0.005496
183384169,0.536200,-1.394452,2.017615,-0.417985,-0.140245,-0.006045,-0.067845,0.112341,-0.007842
183584188,0.450805,-1.422972,2.019479,-0.431992,-0.125555,0.002067,-0.067744,0.103816,0.003075
183784177,0.362008,-1.444491,2.019339,-0.447489,-0.100178,0.001005,-0.069261,0.108990,0.001316
183984164,0.278232,-1.458113,2.017608,-0.442962,-0.066114,-0.005203,-0.050461,0.122476,-0.006295
184184168,0.193257,-1.472642,2.019578,-0.439815,-0.052375,0.002727,-0.036040,0.110675,0.003943
184384165,0.105782,-1.481773,2.020647,-0.443004,-0.032850,0.005082,-0.031266,0.107714,0.005883
184584182,0.013937,-1.484224,2.018776,-0.455740,-0.005608,-0.002036,-0.037980,0.113915,-0.002994
184784224,-0.051942,-1.482022,2.020558,-0.377945,0.019344,0.004857,0.057990,0.114736,0.005933
184984193,-0.105722,-1.476326,2.019880,-0.314118,0.039835,0.002601,0.110485,0.111321,0.003234
185184181,-0.190130,-1.467592,2.022939,-0.361997,0.057565,0.011505,0.032589,0.106077,0.013130
185384171,-0.278612,-1.452380,2.022210,-0.402680,0.081429,0.007248,-0.019406,0.107673,0.007330
185584177,-0.367845,-1.430104,2.018148,-0.429846,0.112870,-0.005752,-0.044531,0.117773,-0.007315
185784187,-0.453087,-1.408218,2.019089,-0.433724,0.127610,-0.000777,-0.038772,0.108070,-0.000251
185984160,-0.535789,-1.380313,2.018456,-0.428870,0.150436,-0.002160,-0.025781,0.109803,-0.001696
186184206,-0.616846,-1.345757,2.017301,-0.418124,0.177880,-0.003310,-0.007930,0.115164,-0.001824
186384172,-0.695068,-1.304631,2.016634,-0.403612,0.209450,-0.002947,0.009766,0.123974,-0.000589
186584253,-0.772064,-1.260381,2.018077,-0.390454,0.233365,0.002737,0.022804,0.122655,0.005697
186784200,-0.842995,-1.212849,2.018027,-0.361606,0.249951,0.002321,0.049466,0.112909,0.004280
186984235,-0.904218,-1.165471,2.017510,-0.322669,0.258115,0.000308,0.081184,0.096890,0.001264
187184183,-0.968236,-1.113468,2.020182,-0.309380,0.273463,0.007149,0.078138,0.092775,0.007912
187384167,-1.030002,-1.053009,2.019595,-0.295277,0.301870,0.001510,0.076735,0.103530,-0.000673
187584179,-1.093218,-0.985539,2.021434,-0.295176,0.335388,0.006406,0.060779,0.116487,0.005211
187784167,-1.149389,-0.918841,2.023548,-0.278458,0.351104,0.009570,0.065673,0.108305,0.007552
187984172,-1.200818,-0.847688,2.024184,-0.257674,0.369960,0.007632,0.073479,0.105738,0.004249
188184167,-1.246042,-0.775359,2.024900,-0.226998,0.377066,0.005922,0.090815,0.089684,0.001499
188384167,-1.286697,-0.702002,2.026411,-0.200579,0.384683,0.006576,0.099754,0.078857,0.001565
188584167,-1.323428,-0.622660,2.025307,-0.176468,0.402008,0.000235,0.104431,0.080007,-0.005470
188784194,-1.356273,-0.542579,2.025975,-0.153906,0.409591,0.002151,0.105570,0.070372,-0.001554
188984176,-1.384580,-0.461740,2.027607,-0.131375,0.417841,0.004697,0.107360,0.064866,0.001137
189184181,-1.406374,-0.381253,2.028564,-0.103321,0.417551,0.005089,0.114484,0.049919,0.001427
189384175,-1.423727,-0.295196,2.025661,-0.077274,0.430350,-0.005858,0.117524,0.053135,-0.010841
189584193,-1.438030,-0.206524,2.024475,-0.056119,0.443371,-0.008243,0.115677,0.054413,-0.011624
189784185,-1.447509,-0.120254,2.024666,-0.034734,0.444386,-0.004783,0.113688,0.043704,-0.005408
189984330,-1.450605,-0.032743,2.022610,-0.007750,0.448894,-0.008502,0.118103,0.040697,-0.008131
190184325,-1.449453,0.049361,2.021462,0.017082,0.431738,-0.008373,0.119484,0.012836,-0.006408
190384178,-1.442332,0.137639,2.021229,0.044802,0.439565,-0.004925,0.123734,0.018820,-0.001097
190584163,-1.428916,0.226491,2.022569,0.075342,0.444050,0.001373,0.130151,0.018988,0.005905
190784217,-1.408744,0.313148,2.020950,0.108540,0.438344,-0.003619,0.137962,0.008629,-0.001163
190984166,-1.385741,0.401395,2.022595,0.132426,0.442376,0.002424,0.134252,0.011915,0.005276
191184183,-1.358670,0.488789,2.022390,0.152806,0.439890,0.001481,0.126840,0.005855,0.003320
191384191,-1.325333,0.573567,2.021313,0.178586,0.429206,-0.002715,0.127209,-0.008184,-0.002551
191584177,-1.286211,0.654425,2.019927,0.207048,0.413104,-0.006362,0.130866,-0.024460,-0.006550
191784165,-1.242627,0.733490,2.020208,0.231869,0.399355,-0.003104,0.129321,-0.034192,-0.001708
191984161,-1.191741,0.814581,2.020898,0.263391,0.398221,0.000445,0.135628,-0.027767,0.002577
192184214,-1.140884,0.884974,2.021019,0.276936,0.367179,0.001187,0.120716,-0.055198,0.003011
192384188,-1.089380,0.947665,2.022821,0.282190,0.327228,0.005849,0.099466,-0.087711,0.007274
192584191,-1.033408,1.007792,2.022982,0.296110,0.300212,0.002810,0.093638,-0.097586,0.001533
192784195,-0.975255,1.067616,2.024547,0.306427,0.285280,0.005562,0.084980,-0.091899,0.004015
192984193,-0.911711,1.122527,2.023087,0.323678,0.264330,-0.001400,0.084324,-0.095883,-0.004601
193184213,-0.865726,1.160331,2.025286,0.283732,0.208671,0.004599,0.023295,-0.134977,0.002732
193384211,-0.796685,1.209513,2.026114,0.321465,0.210340,0.004899,0.059673,-0.103067,0.002579
193584361,-0.720304,1.257110,2.025091,0.363997,0.211350,-0.000011,0.092765,-0.079439,-0.003032
193784191,-0.646424,1.296018,2.023215,0.367334,0.181010,-0.007422,0.073147,-0.096296,-0.011470
193984191,-0.597413,1.321776,2.023201,0.313651,0.139946,-0.006270,0.002308,-0.118434,-0.008670
194184173,-0.517797,1.356346,2.020576,0.363417,0.142149,-0.010682,0.057100,-0.089904,-0.011116
194384196,-0.437433,1.389727,2.025778,0.391454,0.142913,0.009205,0.074729,-0.069230,0.013378
194584172,-0.350849,1.415591,2.023540,0.424290,0.124667,-0.000625,0.093167,-0.074443,-0.000322
194784145,-0.264662,1.437507,2.024213,0.440478,0.105864,0.002395,0.089822,-0.078410,0.003609
194984166,-0.172349,1.453353,2.021119,0.465886,0.078617,-0.008251,0.098469,-0.091533,-0.009443
195184175,-0.086057,1.464727,2.022594,0.459918,0.052819,-0.001373,0.070265,-0.099888,-0.000346
